"","Year","IcesDivision","species","LiveWtTonnes","LiveWtTonnesInclU10","MeanPricePerKgLiveWt","YearFact"
"2595",2015,"VIIb","Horse Mackerel",9796.385,9796.385,0.576791275148945,"2015"
"2596",2015,"VIIb","Sand gaper",0.513,0.513,3.8,"2015"
"2597",2015,"VIIb","Tusk",0.13737,0.13737,0.764140642061585,"2015"
"2598",2014,"VIIj","Sprat",1354.808,1354.808,0.152882917727088,"2014"
"2599",2014,"VIIk","Cod",0.203931,0.203931,2.32964581157352,"2014"
"2600",2014,"VIIk","Megrim",25.077032,25.077032,2.67539543650472,"2014"
"2601",2014,"VIIk","Pandalus",0.576,0.576,2.8,"2014"
"2602",2014,"VIIk","Squid",3.379,3.379,5.20185434265087,"2014"
"2603",2014,"VIIk","Whiting",0.89562,0.89562,1.29058082668989,"2014"
"2604",2014,"XIIa","Lobster",0.041,0.041,9.68,"2014"
"2605",2014,"XIIc","Megrim",0.0106,0.0106,2.30188679245283,"2014"
"2606",2015,"IIb","Bluemouth",0.207,0.207,3.00215557977663,"2015"
"2607",2015,"IVa","Horse Mackerel",7.626,7.626,0.5,"2015"
"2608",2015,"VIa","Blue Whiting",8284.138,8284.138,0.188529330148773,"2015"
"2609",2015,"VIa","Conger eel",3.656875,3.656875,0.931486583490002,"2015"
"2610",2015,"VIa","Long Rough Dab",0.16,0.16,0.55,"2015"
"2611",2015,"VIb","Blue Whiting",971.896,971.896,0.187777777777778,"2015"
"2612",2015,"VIb","Bluemouth",1.626,1.626,3.16,"2015"
"2613",2015,"VIb","Forkbeard",0.39738,0.39738,1.53683113883746,"2015"
"2614",2015,"VIb","Hake",4.54656,4.54656,2.60152510909347,"2015"
"2615",2015,"VIb","Octopus",0.043,0.043,1,"2015"
"2616",2015,"VIb","Pollack",0.11466,0.11466,2.22152450723879,"2015"
"2617",2015,"VIIb","Boarfish",2608.874,2608.874,0.110306779859817,"2015"
"2618",2014,"VIIf","Whiting",2.2035,2.2035,1.06262763784888,"2014"
"2619",2014,"VIIf","Witch",0.51516,0.51516,1.67943939746875,"2014"
"2620",2014,"VIIg","Clam",0.025,0.025,2.2,"2014"
"2621",2014,"VIIc","Blue ling",0.22815,0.22815,0.854700854700855,"2014"
"2622",2014,"VIIc","Lemon Sole",0.7644,0.7644,2.82517006802721,"2014"
"2623",2014,"VIIg","Mullet",1.03454,1.03454,2.95469484021884,"2014"
"2624",2014,"VIIh","Saithe",5.904268,5.904268,1.1988914629214,"2014"
"2625",2014,"VIIh","Sand Sole",0.0991,0.0991,2.15338042381433,"2014"
"2626",2014,"VIIh","Scallop",4.305,4.305,2.65215859030837,"2014"
"2627",2014,"VIIh","Squid",1.933,1.933,2.87422141748577,"2014"
"2628",2014,"VIIIa","Boarfish",119.219,119.219,0.108782608695652,"2014"
"2629",2014,"VIIIe","Tuna",7.45,7.45,2.24161073825503,"2014"
"2630",2014,"VIIj","Blue Whiting",165.015,165.015,0.123846153846154,"2014"
"2631",2014,"VIIj","Cuttlefish",0.064,0.064,2.75,"2014"
"2632",2014,"VIIj","Forkbeard",0.06327,0.06327,0.877667153923086,"2014"
"2633",2014,"VIIh","Cuttlefish",0.135,0.135,2.75,"2014"
"2634",2014,"VIIh","Gurnard",3.637,3.637,1.15031197066424,"2014"
"2635",2014,"VIIj","Red Mullet",0.472,0.472,5.295,"2014"
"2636",2014,"VIIb","Horse Mackerel",16650.258,16650.258,0.634343849807012,"2014"
"2637",2014,"VIIb","Razor Shell",32.421,32.421,4.80093797276853,"2014"
"2638",2014,"VIIb","Sand Sole",0.25764,0.25764,1.33232417326502,"2014"
"2639",2014,"VIIb","Squid",6.6635,6.6635,4.03871989194868,"2014"
"2640",2014,"VIIc","Turbot",0.40548,0.40548,9.3661832889415,"2014"
"2641",2014,"VIId","Megrim",0.0212,0.0212,1.69811320754717,"2014"
"2642",2014,"VIId","Monkfish",0.0427,0.0427,2.85245901639344,"2014"
"2643",2014,"VIId","Whiting",0.1813,0.1813,1.03667953667954,"2014"
"2644",2014,"VIIe","Hake",3.85725,3.85725,1.78798885216151,"2014"
"2645",2014,"VIIe","Ling",0.51186,0.51186,1.03948345250654,"2014"
"2646",2014,"VIIe","Saithe",0.04284,0.04284,0.823529411764706,"2014"
"2647",2014,"VIIe","Scallop",17.112,17.112,2.6250175315568,"2014"
"2648",2014,"VIIf","Cod",1.38762,1.38762,2.53762557472507,"2014"
"2649",2014,"VIIf","Megrim",2.45814,2.45814,2.50169233648206,"2014"
"2650",2014,"VIb","Blue Whiting",5349.426,5349.426,0.116559017733865,"2014"
"2651",2014,"VIb","Conger eel",0.07975,0.07975,0.658633228840125,"2014"
"2652",2014,"VIb","Hake",2.53302,2.53302,2.29866325571847,"2014"
"2653",2014,"VIb","Mix Boxes",7.9874,7.9874,1.93365446368604,"2014"
"2654",2014,"VIb","Octopus",0.24,0.24,1,"2014"
"2655",2014,"VIIa","Cockle",0.7496,0.7496,2.16,"2014"
"2656",2014,"VIIa","Conger eel",5.53675,5.53675,1.19514606944507,"2014"
"2657",2014,"VIIa","Herring",1934.05,1934.05,0.199826354023939,"2014"
"2658",2014,"VIIa","Octopus",0.13,0.13,1.0377358490566,"2014"
"2659",2014,"VIIb","Boarfish",3262.216,3262.216,0.10756633834179,"2014"
"2660",2013,"VIIk","Squid",1.629,1.629,3.99073664825046,"2013"
"2661",2014,"VIIb","Dab",0.78255,0.78255,0.568653760143122,"2014"
"2662",2015,"VIIk","John dory",0.10396,0.10396,6.27039245863794,"2015"
"2663",2015,"VIIk","Pollack",0.18135,0.18135,2.26743865453543,"2015"
"2664",2015,"VIb","Tusk",0.17955,0.17955,1.04126984126984,"2015"
"2665",2014,"VIa","Tusk",0.15162,0.15162,0.787363144703865,"2014"
"2666",2017,"VIb","Forkbeard",0.24309,0.24309,0.828828828828829,"2017"
"2667",2015,"VIIh","Sand Sole",0.20679,0.20679,1.69911504424779,"2015"
"2668",2015,"VIa","Tusk",0.11058,0.11058,1.21052631578947,"2015"
"2669",2017,"VIIk","Mix Boxes",0.24045,0.24045,2.12717820752755,"2017"
"2670",2011,"VIIc","Mix Boxes",0.19845,0.19845,1.21022927689594,"2011"
"2671",2010,"VIIf","Sole Black",0.443625,0.443625,10.2577289377289,"2010"
"2672",2011,"VIIf","Turbot",0.48959,0.48959,10.2564390612553,"2011"
"2673",2012,"VIIk","Cod",0.45513,0.45513,1.63047920374399,"2012"
"2674",2012,"VIIh","Turbot",0.498948,0.498948,10.4994531447615,"2012"
"2675",2011,"VIIf","Plaice",0.39165,0.39165,2.2538235669603,"2011"
"2676",2011,"VIIa","Sand Sole",0.34069,0.34069,6.70125333881241,"2011"
"2677",2010,"VIIf","Hake",0.468496,0.468496,1.84238712817185,"2010"
"2678",2010,"VIIf","Ling",0.444136,0.444136,1.21676918781634,"2010"
"2679",2016,"VIIf","Skates and rays",0.45426,0.45426,2.12105402192577,"2016"
"2680",2016,"VIIk","John dory",0.3729,0.3729,5.22445695897023,"2016"
"2681",2016,"VIIk","Mix Boxes",0.30765,0.30765,2.53762392328945,"2016"
"2682",2015,"VIIk","Mix Boxes",0.3045,0.3045,2.00568144499179,"2015"
"2683",2015,"VIb","Wolffish",0.3835,0.3835,1.26555410691004,"2015"
"2684",2014,"VIIk","John dory",0.25538,0.25538,4.64296342704989,"2014"
"2685",2015,"VIIg","Sand Sole",0.32657,0.32657,1.96824570536179,"2015"
"2686",2016,"VIIf","Witch",0.659999,0.659999,1.79704151066896,"2016"
"2687",2016,"VIIf","Hake",0.506959,0.506959,2.13444400829258,"2016"
"2688",2016,"VIIf","Ling",0.853667,0.853667,1.29723088745377,"2016"
"2689",2015,"VIIc","Whiting",0.681489,0.681489,1.32351952856172,"2015"
"2690",2017,"VIIf","Plaice",0.8453,0.8453,2.33195315272684,"2017"
"2691",2009,"VIIh","John dory",0.827725,0.827725,4.25724727415507,"2009"
"2692",2010,"VIIf","Brill",0.905625,0.905625,6.93610489993099,"2010"
"2693",2010,"VIIf","Witch",0.680295,0.680295,1.92018315583681,"2010"
"2694",2009,"VIIj","Pouting",0.40768,0.40768,0.785714285714286,"2009"
"2695",2008,"VIIc","Redfish",0.58734,0.58734,0.892857142857143,"2008"
"2696",2012,"VIIh","Mix Boxes",0.50946,0.50946,1.38322145016292,"2012"
"2697",2013,"VIIh","Sole Black",0.91572,0.91572,11.6518804874853,"2013"
"2698",2013,"VIa","Tusk",0.81966,0.81966,0.894346436327258,"2013"
"2699",2013,"VIIc","Saithe",1.33637,1.33637,1.04274265360641,"2013"
"2700",2012,"VIIf","Monkfish",1.9276,1.9276,3.71366466071799,"2012"
"2701",2011,"VIIf","Witch",1.09197,1.09197,2.33925840453492,"2011"
"2702",2011,"VIIg","Flounder",0.89931,0.89931,0.709010241184908,"2011"
"2703",2011,"VIIk","Haddock",1.44857,1.44857,1.44378731218449,"2011"
"2704",2011,"VIIf","Hake",1.23987,1.23987,1.95368062780775,"2011"
"2705",2012,"VIIh","Sole Black",1.83144,1.83144,9.65361586254211,"2012"
"2706",2011,"FAO Statistical Area 27","Megrim",1.06212,1.06212,3.28192671261251,"2011"
"2707",2012,"VIIc","Pollack",1.32279,1.32279,2.24241187187687,"2012"
"2708",2009,"VIa","Turbot",0.58065,0.58065,8.03554637044692,"2009"
"2709",2008,"VIIf","Sole Black",1.016358,1.016358,13.6905763192366,"2008"
"2710",2009,"VIa","Halibut",1.360275,1.360275,9.86192130267777,"2009"
"2711",2010,"VIa","Halibut",1.672175,1.672175,11.3620344760566,"2010"
"2712",2009,"VIIj","Gurnard",1.18762,1.18762,1.49777706673852,"2009"
"2713",2017,"VIIh","Mix Boxes",0.96285,0.96285,2.5588720984577,"2017"
"2714",2017,"VIIk","Whiting",1.562898,1.562898,1.47729218413486,"2017"
"2715",2017,"VIb","Wolffish",1.21363,1.21363,1.99034714039699,"2017"
"2716",2017,"VIIf","Lemon Sole",1.390988,1.390988,3.6946670280405,"2017"
"2717",2017,"VIIf","Monkfish",1.420056,1.420056,3.49201524446923,"2017"
"2718",2015,"VIIh","Mix Boxes",1.215744,1.215744,1.84526831776615,"2015"
"2719",2013,"VIIf","Cod",1.08459,1.08459,2.74408762758277,"2013"
"2720",2014,"VIIk","Swordfish",1.79695,1.79695,6.55236661110113,"2014"
"2721",2014,"VIIh","Turbot",1.599955,1.599955,8.99000596891788,"2014"
"2722",2014,"VIIb","Tusk",1.2198,1.2198,0.765150024594196,"2014"
"2723",2014,"VIIc","Skates and rays",1.382848,1.382848,1.39991131374203,"2014"
"2724",2016,"VIIc","Turbot",0.951679,0.951679,7.04416089879045,"2016"
"2725",2015,"VIIh","Turbot",0.787165,0.787165,8.09686660357104,"2015"
"2726",2015,"VIIh","Plaice",1.979649,1.979649,1.82297799483331,"2015"
"2727",2016,"VIIh","Sole Black",3.651893,3.651893,9.79010266730159,"2016"
"2728",2014,"VIIa","John dory",3.879982,3.879982,5.04276684788744,"2014"
"2729",2014,"VIIc","Saithe",2.65622,2.65622,1.21041698433852,"2014"
"2730",2014,"VIIg","Flounder",2.07684,2.07684,1.86786656651451,"2014"
"2731",2014,"VIIc","Forkbeard",2.19336,2.19336,0.707505292278093,"2014"
"2732",2017,"VIIf","Megrim",2.337183,2.337183,3.08884824166529,"2017"
"2733",2017,"VIIc","Skates and rays",3.505156,3.505156,2.10731126279876,"2017"
"2734",2017,"VIb","Pollack",2.964897,2.964897,1.78761926636912,"2017"
"2735",2017,"VIIh","Plaice",3.254405,3.254405,1.99879658451835,"2017"
"2736",2017,"VIIf","Hake",2.26551,2.26551,2.43836045746874,"2017"
"2737",2010,"VIa","Forkbeard",3.875245,3.875245,1.0815419412192,"2010"
"2738",2009,"VIIb","Tusk",3.520797,3.520797,0.720208378955106,"2009"
"2739",2009,"VIIc","Pollack",3.19314,3.19314,1.39918074371935,"2009"
"2740",2009,"VIa","Sole Black",3.8367,3.8367,9.87702452628561,"2009"
"2741",2008,"VIIk","Skates and rays",2.891445,2.891445,1.1605712714577,"2008"
"2742",2009,"VIb","Lemon Sole",2.63744,2.63744,1.29282561878185,"2009"
"2743",2010,"VIIb","Tusk",3.26118,3.26118,0.518861271073661,"2010"
"2744",2008,"VIIh","Sole Black",2.95155,2.95155,13.6934153241517,"2008"
"2745",2009,"VIIf","Cod",2.075738,2.075738,2.70934482097452,"2009"
"2746",2009,"VIIk","Ling",3.88416,3.88416,1.15291079667161,"2009"
"2747",2009,"VIIk","Haddock",2.44906,2.44906,0.888377581602737,"2009"
"2748",2009,"VIIh","Hake",3.71756,3.71756,1.63228569276622,"2009"
"2749",2009,"VIIb","Forkbeard",2.913129,2.913129,0.752167103403218,"2009"
"2750",2011,"VIIj","Forkbeard",1.74534,1.74534,0.835504830004469,"2011"
"2751",2010,"VIIf","Haddock",3.198044,3.198044,1.56252696961017,"2010"
"2752",2012,"VIIc","Cod",1.984846,1.984846,2.47238501123009,"2012"
"2753",2013,"VIIc","Gurnard",2.2188,2.2188,1.64708336552577,"2013"
"2754",2011,"VIb","Whiting",2.68644,2.68644,1.60799050043924,"2011"
"2755",2011,"VIa","Mix Boxes",3.301175,3.301175,2.20811832150674,"2011"
"2756",2012,"VIIk","Swordfish",2.10352,2.10352,6.27878033011333,"2012"
"2757",2012,"VIIe","Haddock",2.50731,2.50731,1.20512820512821,"2012"
"2758",2012,"VIIb","Spiny Lobsters",5.4502,5.4502,32,"2012"
"2759",2013,"VIIa","Gurnard",2.46303,2.46303,1.23570459961917,"2013"
"2760",2011,"VIIh","Whiting",7.20202,7.20202,1.06894915593125,"2011"
"2761",2011,"VIIf","Cod",4.73102,4.73102,2.41495280087592,"2011"
"2762",2011,"VIIk","Ling",7.41904,7.41904,1.32203808323619,"2011"
"2763",2013,"VIIg","Dab",7.3149,7.3149,1.03930197268589,"2013"
"2764",2012,"VIIc","Ling",7.439218,7.439218,1.35073458736598,"2012"
"2765",2011,"VIIb","Tusk",5.30602,5.30602,0.739362682220002,"2011"
"2766",2011,"VIIh","Witch",5.735987,5.735987,2.22298585733126,"2011"
"2767",2012,"VIIc","Haddock",4.262727,4.262727,1.44063999406952,"2012"
"2768",2010,"VIIh","Haddock",7.636132,7.636132,1.43254202520334,"2010"
"2769",2008,"VIIf","Haddock",6.61298,6.61298,1.69220381734105,"2008"
"2770",2008,"VIIb","Forkbeard",5.17314,5.17314,1.11598874184731,"2008"
"2771",2008,"VIIb","Gurnard",6.61284,6.61284,0.836136591842537,"2008"
"2772",2008,"VIIj","Forkbeard",2.87472,2.87472,1.27185053761381,"2008"
"2773",2010,"VIb","Cod",6.35194,6.35194,2.52355500839114,"2010"
"2774",2008,"VIIk","Witch",6.96172,6.96172,2.05973643922074,"2008"
"2775",2008,"VIIk","Haddock",5.217344,5.217344,2.04727129964575,"2008"
"2776",2008,"VIIf","Ling",4.494,4.494,1.23265548509123,"2008"
"2777",2009,"VIIc","John dory",4.695768,4.695768,3.38488059887115,"2009"
"2778",2010,"VIIh","Pollack",4.68483,4.68483,1.66220823380998,"2010"
"2779",2017,"VIIh","Lemon Sole",7.9737,7.9737,3.04842983809273,"2017"
"2780",2014,"VIb","Cod",5.5458,5.5458,2.73831548198637,"2014"
"2781",2016,"VIb","Hake",2.84715,2.84715,2.76661573854556,"2016"
"2782",2016,"VIa","Bluemouth",7.2578,7.2578,3.20676926892447,"2016"
"2783",2017,"VIb","Whiting",7.248712,7.248712,1.7505314737294,"2017"
"2784",2015,"VIIc","Ling",6.421655,6.421655,1.48148377637852,"2015"
"2785",2014,"VIIc","Cod",2.096874,2.096874,2.37522044719902,"2014"
"2786",2009,"VIa","Pollack",3.54944,3.54944,2.12598607104219,"2009"
"2787",2009,"VIIb","Gurnard",3.88268,3.88268,1.19884203694355,"2009"
"2788",2008,"VIIa","Ling",13.133408,13.133408,1.25116510074343,"2008"
"2789",2008,"VIIc","Forkbeard",6.087483,6.087483,1.33651919052836,"2008"
"2790",2010,"VIa","Mix Boxes",9.151275,9.151275,1.68904715463146,"2010"
"2791",2010,"VIIb","Lemon Sole",6.51378,6.51378,1.85418412964515,"2010"
"2792",2011,"VIb","Skates and rays",9.42795,9.42795,1.52097784215831,"2011"
"2793",2011,"VIIc","Haddock",6.284119,6.284119,1.47899764415365,"2011"
"2794",2011,"VIIa","Megrim",15.152035,15.152035,2.76442621733648,"2011"
"2795",2012,"VIa","Pollack",9.50618,9.50618,2.10561734576875,"2012"
"2796",2012,"VIa","Plaice",12.605026,12.605026,1.6652421026343,"2012"
"2797",2012,"VIb","Ling",13.423044,13.423044,1.34662500299237,"2012"
"2798",2011,"VIIa","Gurnard",7.47472,7.47472,0.944326786405795,"2011"
"2799",2013,"VIb","Ling",8.40978,8.40978,1.34037989103163,"2013"
"2800",2016,"VIb","Cod",14.57235,14.57235,2.59128623729186,"2016"
"2801",2014,"VIIc","Ling",6.548844,6.548844,1.2136283735133,"2014"
"2802",2014,"VIIh","Lemon Sole",4.846275,4.846275,2.83115795120995,"2014"
"2803",2014,"VIIc","Haddock",11.671113,11.671113,1.5945307529796,"2014"
"2804",2015,"VIa","Mix Boxes",6.060915,6.060915,1.66052567970348,"2015"
"2805",2013,"VIIb","Mix Boxes",8.119916,8.119916,1.69374436878411,"2013"
"2806",2016,"VIIc","Haddock",7.66615,7.66615,1.54367418192038,"2016"
"2807",2017,"VIa","Lemon Sole",11.636625,11.636625,3.5898799050412,"2017"
"2808",2012,"VIIb","Lemon Sole",6.036713,6.036713,2.34744429625858,"2012"
"2809",2010,"VIa","Tusk",5.30041,5.30041,0.893578987285889,"2010"
"2810",2009,"VIIk","Hake",26.04196,26.04196,2.29777778411675,"2009"
"2811",2010,"VIIc","Megrim",31.904735,31.904735,2.37825363413926,"2010"
"2812",2009,"VIIc","Megrim",30.66485,30.66485,2.04607924056371,"2009"
"2813",2010,"VIIc","Ling",16.412544,16.412544,1.26703952781482,"2010"
"2814",2009,"VIIc","Haddock",15.265956,15.265956,1.27231016518061,"2009"
"2815",2008,"VIIb","Witch",30.487854,30.487854,1.54854841317287,"2008"
"2816",2008,"VIb","Witch",16.17945,16.17945,1.21464573888482,"2008"
"2817",2010,"VIIb","John dory",20.717457,20.717457,5.02345250598527,"2010"
"2818",2010,"VIa","Gurnard",24.0152,24.0152,1.29203299220018,"2010"
"2819",2009,"VIIb","Mix Boxes",10.228624,10.228624,2.23048844106499,"2009"
"2820",2012,"VIIh","Skates and rays",10.974122,10.974122,1.36958849715714,"2012"
"2821",2013,"VIa","Sole Black",18.015128,18.015128,9.18574248954721,"2013"
"2822",2013,"IIb","Haddock",26.04654,26.04654,1.4212372084362,"2013"
"2823",2011,"VIb","Ling",16.25982,16.25982,1.51191280100272,"2011"
"2824",2011,"VIIf","Haddock",22.7642,22.7642,1.22276952407728,"2011"
"2825",2012,"VIIb","Gurnard",25.67844,25.67844,1.3033396888596,"2012"
"2826",2012,"VIIb","Mix Boxes",5.049073,5.049073,1.90145894107691,"2012"
"2827",2012,"VIIh","Ling",11.510865,11.510865,1.15162756097091,"2012"
"2828",2012,"VIIa","Saithe",17.01735,17.01735,1.25893354400644,"2012"
"2829",2013,"VIIb","Turbot",14.235445,14.235445,7.83648850791881,"2013"
"2830",2011,"VIIk","Witch",17.340706,17.340706,1.53834979552803,"2011"
"2831",2017,"VIIc","Megrim",25.414073,25.414073,3.5400352660088,"2017"
"2832",2017,"VIIg","Gurnard",24.026829,24.026829,0.98912553962073,"2017"
"2833",2016,"VIIh","Witch",17.804729,17.804729,1.78202382636658,"2016"
"2834",2017,"VIa","Mix Boxes",7.815255,7.815255,2.05400220466255,"2017"
"2835",2015,"VIb","Mix Boxes",21.29775,21.29775,1.60952380952381,"2015"
"2836",2014,"VIIh","Ling",20.107732,20.107732,1.04474148551413,"2014"
"2837",2014,"VIIb","John dory",17.82777,17.82777,5.08752149034905,"2014"
"2838",2016,"VIb","Skates and rays",28.309747,28.309747,1.34889040367356,"2016"
"2839",2017,"VIb","Cod",16.750827,16.750827,2.88758556219344,"2017"
"2840",2015,"VIb","Lemon Sole",16.401,16.401,3.35051277361137,"2015"
"2841",2014,"VIIb","Mix Boxes",6.10809,6.10809,1.83076674352564,"2014"
"2842",2013,"VIa","Lemon Sole",6.94533999999999,6.94534,2.28436034374721,"2013"
"2843",2009,"VIa","Lemon Sole",5.05596,5.05596,2.05108861620741,"2009"
"2844",2012,"VIIk","Witch",13.25795,13.25795,1.86838877805392,"2012"
"2845",2011,"VIIc","Ling",8.253276,8.253276,1.29077847157059,"2011"
"2846",2016,"VIIc","Witch",11.233774,11.233774,2.96816729607528,"2016"
"2847",2014,"VIIa","Megrim",13.422822,13.422822,2.89247928661853,"2014"
"2848",2014,"VIIk","Witch",9.408412,9.408412,1.82195962506744,"2014"
"2849",2011,"VIIb","Mix Boxes",5.27895,5.27895,2.82172970003505,"2011"
"2850",2011,"VIIc","Megrim",21.70799,21.70799,3.2965104270186,"2011"
"2851",2012,"VIIc","Megrim",43.830618,43.830618,2.89028552717475,"2012"
"2852",2011,"VIIa","Mix Boxes",19.512713,19.512713,2.15822018916568,"2011"
"2853",2012,"VIb","Saithe",22.941811,22.941811,1.33918016115856,"2012"
"2854",2013,"VIa","Ling",53.642586,53.642586,1.50360070262086,"2013"
"2855",2011,"VIIk","Megrim",34.752982,34.752982,2.36612771819121,"2011"
"2856",2010,"VIIh","Megrim",31.72218,31.72218,2.70766005835665,"2010"
"2857",2012,"VIIg","Mullet",16.51206,16.51206,3.56892802159867,"2012"
"2858",2012,"VIIk","Megrim",25.90322,25.90322,2.6812017965334,"2012"
"2859",2012,"IIa","Cod",53.33608,53.33608,2.06917775528056,"2012"
"2860",2009,"VIb","Megrim",47.9283,47.9283,3.10301283375375,"2009"
"2861",2009,"VIb","Cod",20.437482,20.437482,2.32450357632119,"2009"
"2862",2010,"VIIa","Sole Black",47.318097,47.318097,11.2431121975993,"2010"
"2863",2009,"VIIg","Brill",14.541954,14.541954,6.47779328921915,"2009"
"2864",2010,"VIb","Ling",34.33516,34.33516,1.40344707873795,"2010"
"2865",2008,"VIIb","Brill",16.43189,16.43189,5.74620329736871,"2008"
"2866",2015,"VIIc","Nephrops",57.82812,57.82812,10.9887731020825,"2015"
"2867",2016,"VIa","John dory",11.413452,11.413452,7.02504851293018,"2016"
"2868",2015,"VIIh","Witch",15.385465,15.385465,2.00884851926389,"2015"
"2869",2013,"VIIb","Cod",50.037328,50.037328,2.42322710757057,"2013"
"2870",2016,"VIa","Lemon Sole",12.596851,12.596851,3.57137982908813,"2016"
"2871",2015,"VIIk","Ling",17.842487,17.842487,1.34556053200431,"2015"
"2872",2017,"VIa","Gurnard",50.34692,50.34692,1.66401837490754,"2017"
"2873",2017,"VIb","Ling",59.281881,59.281881,1.64337537029526,"2017"
"2874",2015,"VIIb","Forkbeard",21.69685,21.69685,1.15716521061813,"2015"
"2875",2015,"VIb","Skates and rays",34.52696,34.52696,1.56776197680696,"2015"
"2876",2017,"VIIh","Cod",33.010067,33.010067,2.78211151032026,"2017"
"2877",2017,"VIb","Witch",37.682724,37.682724,2.72545935395658,"2017"
"2878",2016,"VIIh","Ling",20.799652,20.799652,1.19861265123914,"2016"
"2879",2017,"VIa","Witch",22.344017,22.344017,1.84754760288492,"2017"
"2880",2017,"VIIh","Witch",18.338935,18.338935,1.92194268922414,"2017"
"2881",2016,"VIIh","John dory",21.063538,21.063538,5.74283592141916,"2016"
"2882",2009,"VIIb","Witch",29.510103,29.510103,1.39671885252315,"2009"
"2883",2008,"VIIc","Megrim",24.05337,24.05337,3.28701676290944,"2008"
"2884",2011,"VIIh","John dory",21.672141,21.672141,5.17547112632999,"2011"
"2885",2011,"VIIb","Sole Black",22.389992,22.389992,9.6338747257252,"2011"
"2886",2010,"VIIh","Hake",17.095344,17.095344,1.5877583685944,"2010"
"2887",2013,"VIa","Plaice",24.084308,24.084308,1.82433283945713,"2013"
"2888",2011,"VIIb","Turbot",21.935525,21.935525,7.70860378619513,"2011"
"2889",2011,"VIIk","Hake",72.714614,72.714614,1.99564518171092,"2011"
"2890",2012,"VIIb","Plaice",20.403551,20.403551,1.47714275814048,"2012"
"2891",2013,"VIa","Skates and rays",94.16738,94.16738,1.53905537671325,"2013"
"2892",2012,"VIa","Whiting",95.6355,95.6355,1.3784945443899,"2012"
"2893",2011,"VIIg","Plaice",67.42173,67.42173,2.03773491081807,"2011"
"2894",2012,"VIIh","Megrim",125.925462,125.925462,3.84336988404866,"2012"
"2895",2008,"VIIb","Turbot",34.520861,34.520861,8.77827095870274,"2008"
"2896",2008,"VIa","Saithe",80.51066,80.51066,0.89145921794704,"2008"
"2897",2009,"VIIb","Sole Black",45.63367,45.63367,9.09605257039374,"2009"
"2898",2008,"VIb","Ling",52.615774,52.615774,1.48462103208821,"2008"
"2899",2009,"VIIk","Monkfish",87.631356,87.631356,3.19022223782219,"2009"
"2900",2009,"VIa","Whiting",124.9584,124.9584,1.29281882798831,"2009"
"2901",2010,"VIb","Monkfish",106.68528,106.68528,3.62797408589489,"2010"
"2902",2010,"VIb","Saithe",59.87733,59.87733,1.0346272120016,"2010"
"2903",2009,"VIIb","Whiting",92.957079,92.957079,1.34107686147435,"2009"
"2904",2009,"VIIb","Turbot",32.960716,32.960716,7.08648025121784,"2009"
